"variable","coef","abs.coef"
"mean.bfSC",0,0
"mean.BSS",0,0
"mean.hbdif",0,0
"mean.helix",0,0
"mean.HSS",0,0
"mean.ISS",0,0
"mean.nhbon",0,0
"mean.nhbpa.dif",0,0
"mean.nhbps",0,0
"mean.rsa",0,0
"mean.varea",0,0
"mean.veccentricity",0,0
"mean.vedge",0,0
"mean.vnfaces",0,0
"mean.vnfacescc",0,0
"mean.vsphericity",0,0
"mean.vsphericitycc",0,0
"mean.vsphericitym",0,0
"mean.vvolume",0,0
"mean.wcnSC",0,0
"median.bfSC",0,0
"median.ddgent",0,0
"median.hbe",0,0
"median.r4sJC",0,0
"median.rsa",0,0
"median.varea",0,0
"median.veccentricity",0,0
"median.vnfacescc",0,0
"median.vsphericity",0,0
"median.vsphericitycc",0,0
"median.vsphericitym",0,0
"median.vvolume",0,0
"median.wcnSC",0,0
"natoms",0,0
"nchain",0,0
"nres",0,0
"nseq",0,0
"r.bfSC.ddgent",0,0
"r.bfSC.hbe",0,0
"r.bfSC.hpshh",0,0
"r.bfSC.varea",0,0
"r.bfSC.veccentricity",0,0
"r.bfSC.vedge",0,0
"r.bfSC.vnfaces",0,0
"r.bfSC.vsphericity",0,0
"r.bfSC.vsphericitym",0,0
"r.bfSC.vvolume",0,0
"r.bfSC.wcnSC",0,0
"r.ddgent.hbe",0,0
"r.ddgent.varea",0,0
"r.ddgent.veccentricity",0,0
"r.ddgent.vedge",0,0
"r.ddgent.vsphericity",0,0
"r.ddgent.vsphericitym",0,0
"r.ddgent.vvolume",0,0
"r.hbe.rsa",0,0
"r.hbe.veccentricity",0,0
"r.hbe.vedge",0,0
"r.hbe.vsphericity",0,0
"r.hbe.vsphericitym",0,0
"r.hbe.wcnSC",0,0
"r.hpshh.rsa",0,0
"r.hpshh.varea",0,0
"r.hpshh.veccentricity",0,0
"r.hpshh.vedge",0,0
"r.hpshh.vnfaces",0,0
"r.hpshh.vsphericity",0,0
"r.hpshh.vvolume",0,0
"r.hpshh.wcnSC",0,0
"r.rsa.veccentricity",0,0
"r.rsa.vedge",0,0
"r.rsa.vnfaces",0,0
"r.rsa.vsphericity",0,0
"r.rsa.vsphericitym",0,0
"r.rsa.vvolume",0,0
"r.rsa.wcnSC",0,0
"r.varea.veccentricity",0,0
"r.varea.vedge",0,0
"r.varea.vnfaces",0,0
"r.varea.vsphericity",0,0
"r.varea.wcnSC",0,0
"r.veccentricity.vedge",0,0
"r.veccentricity.vnfaces",0,0
"r.veccentricity.vsphericity",0,0
"r.veccentricity.vsphericitym",0,0
"r.veccentricity.wcnSC",0,0
"r.vedge.vnfaces",0,0
"r.vedge.vsphericitym",0,0
"r.vedge.vvolume",0,0
"r.vedge.wcnSC",0,0
"r.vnfaces.vsphericity",0,0
"r.vnfaces.vsphericitym",0,0
"r.vnfaces.vvolume",0,0
"r.vsphericity.vsphericitym",0,0
"r.vsphericity.vvolume",0,0
"r.vsphericity.wcnSC",0,0
"r.vsphericitym.vvolume",0,0
"r.vsphericitym.wcnSC",0,0
"sd.hbe",0,0
"sd.hpshh",0,0
"sd.rsa",0,0
"sd.varea",0,0
"sd.vedge",0,0
"sd.vnfaces",0,0
"sd.vnfacescc",0,0
"sd.vsphericity",0,0
"sd.vsphericitycc",0,0
"sd.vsphericitym",0,0
"sd.vvolume",0,0
"sd.wcnSC",0,0
"sum.betas",0,0
"sum.bfSC",0,0
"sum.ddgent",0,0
"sum.ESS",0,0
"sum.GSS",0,0
"sum.hbdif",0,0
"sum.hbe",0,0
"sum.helix",0,0
"sum.hpshh",0,0
"sum.HSS",0,0
"sum.LSS",0,0
"sum.nhbas",0,0
"sum.nhbon",0,0
"sum.nhbpa.dif",0,0
"sum.nhbps",0,0
"sum.r4sJC",0,0
"sum.rsa",0,0
"sum.seqent",0,0
"sum.SSS",0,0
"sum.TSS",0,0
"sum.varea",0,0
"sum.veccentricity",0,0
"sum.vedge",0,0
"sum.vnfaces",0,0
"sum.vnfacescc",0,0
"sum.vsphericity",0,0
"sum.vsphericitycc",0,0
"sum.vsphericitym",0,0
"sum.vvolume",0,0
"sum.wcnSC",0,0
